ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPopId	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	MutWann	MutWer	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	E04D81DE-F2A2-4E13-BC83-A3E9A92AD394	18	Flaach, Usgrüt	angesiedelt, vor Beginn Aktionsplan	2006	688521	271705	-2073080902	98DA4DAD-BA0A-4991-AC0B-495A7C7A1921	1	Flaach	Usgrüt, Nachiforen	angesiedelt, vor Beginn Aktionsplan	0		688521	271705	15							Regula Langenauer	1	2006						1	2011-11-24 14:51:51	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	1B8D17CE-AFE4-47C7-8DB2-D0951D963CE8	19	Wettswil, Filderen	angesiedelt, vor Beginn Aktionsplan	2007	677272	243950	1173607012	2D43A67C-CE7A-43A7-8BE3-AA208893C164	1	Wettswil	Filderen	nur angesät	0		677272	243950									1	2007						1	2010-03-27 00:00:00	KarinMarti	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	1B8D17CE-AFE4-47C7-8DB2-D0951D963CE8	19	Wettswil, Filderen	angesiedelt, vor Beginn Aktionsplan	2007	677272	243950	2146450825	29a20258-2a31-11e1-9fe9-003048cd3590	2	Wettswil	Filderen, Pfosten 112/129	angesiedelt, vor Beginn Aktionsplan			677233	243850						Auf der Linie zw den Pfosten 112 und 129			1	2011							2011-12-19 12:04:03	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	-106942436	CA57BA2F-F712-4E28-8112-FE8F2DB58E92	1	Hirzel	Streuweid	autochthon	0		686672	231393								Regula Langenauer	1	2008						1	2010-03-27 00:00:00	KarinMarti	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	2146450008	6D7F436F-7868-4474-BF14-2E09BFE70861	2	Hirzel	Streuweid, Fläche 1	angesiedelt, vor Beginn Aktionsplan			686704	231410		580	SW					Regula Langenauer	1	2010							2011-04-26 14:28:23	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	2146450009	AA6EB3CE-308E-4763-9F0C-D4A812886A86	3	Hirzel	Streuweid, Fläche 2	angesiedelt, vor Beginn Aktionsplan			686686	231411		580	SW					Regula Langenauer	1	2010							2010-12-20 13:43:04	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	2146450010	0F482C46-AD7D-4D84-B9F0-9C21F2CC2EE1	4	Hirzel	Streuweid, Fläche 3	angesiedelt, vor Beginn Aktionsplan			686690	231390		570	SW					Regula Langenauer	1	2010							2010-12-20 13:44:38	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	2146450658	16e4a98a-19cf-11e1-9fe9-003048cd3590	5	Hirzel	Streuweid, Fläche 4	angesiedelt, vor Beginn Aktionsplan			686669	231397									1	2011							2011-11-28 15:43:55	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	3A63034A-1400-4FC5-9230-FCDF69628EFD	20	Hirzel, Streuweid	autochthon	2008	686672	231393	2146450659	24d77b8a-19cf-11e1-9fe9-003048cd3590	6	Hirzel	Streuweid, Fläche 5	angesiedelt, vor Beginn Aktionsplan			686669	231397									1	2011							2011-11-28 15:45:43	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	1923071785	CFF2AAA2-927E-460D-B2DB-3599404EE771	1	Wasterkingen	ZdW, Sand, Zaun, TF229 (alte TF 107), Fl. 1 Spätschnitt	angesiedelt, vor Beginn Aktionsplan	0		678476	271365								Regula Langenauer	1	2008						1	2011-02-21 16:41:09	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	32857558	5EE92DBC-F423-45C8-9767-4A607BE1D957	2	Wasterkingen	ZdW, Kalk, TF211 (alte TF 102), Spätschnittfläche	nur angesät	0		678742	271442						oberhalb Fl. 1		Regula Langenauer	1	2008						0	2011-02-28 09:33:15	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	-1459644405	8D152A80-ABB7-4D97-9A5A-5DBD745664C5	3	Wasterkingen	ZdW, Kalk, TF 102, Fl. 1	angesiedelt, vor Beginn Aktionsplan	0		678728	271436								Regula Langenauer	1	2008						0	2010-03-27 00:00:00	KarinMarti	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	2146449960	A5BD1A22-EB28-42D9-849E-EF3843FE1DF8	4	Wasterkingen	ZdW, Fl 212 (213)	angesiedelt, vor Beginn Aktionsplan			675684	271409			S					Regula Langenauer	1	2010							2011-11-23 14:11:18	topos	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	2146450814	467ef838-2a20-11e1-9fe9-003048cd3590	5	Wasterkingen	ZdW, 213, Wandkiessand	angesiedelt, vor Beginn Aktionsplan			678680	271401								Karin Sartori	1	2011							2011-12-19 10:03:10	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	FFCE1E2F-2745-4CD6-94F8-92B381E4F63F	21	Wasterkingen, Zwischen den Wegen	angesiedelt, vor Beginn Aktionsplan	2008	678476	271365	2146451161	65cb3cfe-3d59-11e2-a78a-003048cd3590	6	Wasterkingen	ZdW, Fl. 215	angesiedelt, vor Beginn Aktionsplan			678610	271374								Regula Langenauer	1	2012							2012-12-06 11:16:32	rüegg	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	4A791D00-0BA9-4ECB-80A4-FF1E77D3EC7F	22	Glattfelden, Eglisgrund	angesiedelt, vor Beginn Aktionsplan	2008	681922	268401	-1615649693	30D49812-429A-4E26-A383-AF8E8CD711E6	1	Glattfelden	Eglisgrund, Fl. 2	angesiedelt, vor Beginn Aktionsplan	0		681922	268401								Regula Langenauer	1	2008						1	2010-03-27 00:00:00	KarinMarti	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	162FA50A-4DA4-4920-A00D-3EE4908E277F	23	Hüntwangen, Eichlihau	nur angesät	2009	679050	271477	-1885769699	72C3B1CA-2A74-49F7-A454-2E9D79F07038	1	Hüntwangen	Eichlihau, gr. Kalkfläche	nur angesät	0		679050	271477								Regula Langenauer	1	2009						1	2010-03-27 00:00:00	KarinMarti	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	e3b2655c-19c9-11e1-9fe9-003048cd3590	24	Au, Moosacher	angesiedelt, vor Beginn Aktionsplan	2011			2146450651	40852f4e-19ca-11e1-9fe9-003048cd3590	1	Au/Wädenswil	Moosacher	angesiedelt, vor Beginn Aktionsplan			690789	232945									1	2011							2011-11-28 15:08:57	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	423c37c4-1f3d-11e1-9fe9-003048cd3590	25	Hüntwangen, Birrerain	angesiedelt, vor Beginn Aktionsplan	2011	678890	271480	2146450681	5646c82e-1f3d-11e1-9fe9-003048cd3590	1	Hüntwangen	Birrerain, Mauer und Sandfläche	angesiedelt, vor Beginn Aktionsplan			678890	271480						im Molassesand und Pressschlamm			1	2011						1	2011-12-12 09:27:52	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	94ba9cea-24bd-11e1-9fe9-003048cd3590	26	Glattfelden, Höckli/ Oberholz	angesiedelt, vor Beginn Aktionsplan	2011	680894	268249	2146450746	b11cf68a-24bd-11e1-9fe9-003048cd3590	1	Glattfleden	Höckli, N, 2011	angesiedelt, vor Beginn Aktionsplan			680894	268249						obere Teilfläche		Regula Langenauer	1	2011						1	2011-12-12 13:55:07	sartori	
183600	Gentiana cruciata L.	vorgesehen		in Umsetzung	94ba9cea-24bd-11e1-9fe9-003048cd3590	26	Glattfelden, Höckli/ Oberholz	angesiedelt, vor Beginn Aktionsplan	2011	680894	268249	2146450747	701ebb9a-24be-11e1-9fe9-003048cd3590	2	Hüntwangen	Höckli, S, 2011	angesiedelt, vor Beginn Aktionsplan			680891	268235						untere Teilfläche		Regula Langenauer	1	2011							2011-12-12 13:40:14	sartori	
183800	Gentiana germanica Willd.	kein Eintrag			DFA127C0-D734-46B5-A1BA-02BAACF1668C	1	Eglisau, Chuehalden	nur angesät	2005	682230	270730	12508	8D7C6ED2-0E4E-4564-A087-B0DFD4BE898F	1	Eglisau	Chuehalden	nur angesät	0		682230	270730	200	420						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
183800	Gentiana germanica Willd.	kein Eintrag			F57FEE6E-01E1-48BE-A99C-7FA61E4FA9A0	2	Hüntwangen, Loch Nord	nur angesät	2005	680890	271925	12509	33F065D5-080B-41C5-8594-D86C5B601A7C	1	Hüntwangen	Loch Nord	nur angesät	0		680890	271925	300	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
183800	Gentiana germanica Willd.	kein Eintrag			11E0001E-35F4-47D5-8868-5C7C38B961D5	3	Weiach, KG Leberen	nur angesät	2002	675150	268750	12510	1AE37F87-22DA-40D6-B86C-B61F5EF9BB3C	1	Weiach	KG Leberen	nur angesät	0		675150	268750		365				Pionierfläche, mergelig		Regula Langenauer	1	2002	Weiacher Kies AG			??	keine	1	2010-03-27 00:00:00	KarinMarti	
183800	Gentiana germanica Willd.	kein Eintrag			791B742E-263A-4F08-BE04-4A4AD595ED20	4	Wettswil, Ölerdendeponie	nur angesät	2004	676300	255100	12511	27C01AB3-2983-435F-B721-2BBB76FF8D8E	1	Wettswil	Ölerdendeponie	nur angesät	0		676300	255100	50	430				3jährige Feuchtfläche + 2003 neugestaltete Fläche		Isabelle Flöss	1	2004		Walter Zuber	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
183800	Gentiana germanica Willd.	kein Eintrag			7D2ED2B5-CA78-4621-AB63-00D72B3E56D1	5	Hizel, Streuweid	autochthon	2008	686663	231398	-1712691570	9EF90ED7-C636-483F-8755-2FA444F8C2B1	1	Hirzel	Streuweid	autochthon	0		686663	231398									1	2008						1	2010-03-27 00:00:00	KarinMarti	
184600	Gentiana pneumonanthe L.	kein AP			D700CE1E-758C-4ED8-AB53-853E2559B460	1	Regensberg, Schmidhalden	nur angesät	2005	675725	259800	12506	9DAF54CA-DEE0-4783-936D-1111F561757E	1	Regensberg / Steinmaur	Schmidhalden, Mulde	nur angesät	0		675725	259800	150	520						Isabelle Flöss	1	2005						1	2010-03-27 00:00:00	KarinMarti	
184600	Gentiana pneumonanthe L.	kein AP			798AA36E-F557-4480-821A-D6205C46B769	2	Weiach, Steinlochäcker/Leberen	nur angesät	2004	675500	268750	12507	6DE29273-8DD1-46B3-A7FD-0C5B319830EE	1	Weiach	Steinlochäcker/Leberen, West, unten/Süd	nur angesät	0		675500	268750	90	380				Sandfläche, S-exponiert		Isabelle Flöss	1	2004						1	2010-03-27 00:00:00	KarinMarti	
184600	Gentiana pneumonanthe L.	kein AP			798AA36E-F557-4480-821A-D6205C46B769	2	Weiach, Steinlochäcker/Leberen	nur angesät	2004	675500	268750	-1762530132	0AE30B99-ED20-4111-8631-8512AAAE6664	2	Weiach	Steinlochäcker/Leberen, um alle Teiche, Südteil	nur angesät	0		675465	268730						um alle Teiche			1	2008						0	2010-03-27 00:00:00	KarinMarti	
184600	Gentiana pneumonanthe L.	kein AP			B03AAA14-0C9A-4FDB-BA9D-7A7E1AD6E6F1	3	Birmensdorf (ZH), Gloggenmaas	nur angesät	2006	675639	246010	1543633031	A6E5B8B3-AE9C-4F6B-BF50-089B86D805A3	1	Birmensdorf (ZH)	Gloggenmaas, Oestlich Baggermatratze	nur angesät	0		675639	246010									1	2006						1	2010-03-27 00:00:00	KarinMarti	
184600	Gentiana pneumonanthe L.	kein AP			E3B350F1-DA3F-490D-98CD-2064206DEBAD	4	Weiach, Schlammabsetzungsbecken West	nur angesät	2008	675859	269035	1657446854	05F2DABE-0298-4097-90D8-917DE7BCCDF4	1	Weiach	Schlammabsetzungsbecken, TF 103	nur angesät	0		675859	269035						zwischen Fl. 1 und Teich, z.T. im Wasser			1	2008						1	2010-03-27 00:00:00	KarinMarti	
1001057	Gentiana sp.	kein Eintrag			45D1DD26-ABEC-4EE2-82A9-D7ADF6C4A54F	1	Wasterkingen, Büelbrunnen	nur angesät	2003	676650	272775	10862	3075DC2B-051E-4FDA-AF15-2B8A500376AA	1	Wasterkingen	Büelbrunnen	nur angesät	0		676650	272775	25	550				liWa, im Winter 02/03 entbuschte Teilfläche	1180	Isabelle Flöss	1	2003	Urs Spühler, Wasterkingen	Urs Spühler	Naturschutzgebiet	Urs Spühler	jährliche Mahd	1	2010-03-27 00:00:00	KarinMarti	
189100	Geranium sanguineum L.	kein Eintrag			10E3D3F6-2814-46EC-802C-960BBF8CC15D	1	Eglisau, Chuehalden	nur angesät	2005	682230	270730	12505	602A9CB8-1FC9-4424-9878-D5A508FED05C	1	Eglisau	Chuehalden	nur angesät	0		682230	270730	200	420						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	0BD29F66-FD88-4338-B5AA-A3678AC5CAEA	1	Pfäffikon, Pfäffikersee Ost	autochthon	2008	702684	244268	1102892660	50A1C6DB-AC1E-4234-B0B9-96FCDA842D4D	1	Pfäffikon	Chämtnerbach, Fl. 501	autochthon	0		702684	244268									1	2008						1	2010-03-27 00:00:00	KarinMarti	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	e2ade8de-35df-11e1-9fe9-003048cd3590	2	Oberglatt/Rümlang, Glattaltläufe Ost	neu entdeckt, angesiedelt	2007	682710	258374	2146450864	c5340a3e-35e1-11e1-9fe9-003048cd3590	1	Rümlang	Langensegen Nord	neu entdeckt, angesiedelt			682983	257813						2002 neugestaltete Fläche, wechselfeuchtes Molinietum		Charlotte Salzmann	1	2007		Adrienne Frei	Naturschutz		Einmalige Herbstmahd ab 1. Sept		2012-11-21 18:35:06	salzmann	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	e2ade8de-35df-11e1-9fe9-003048cd3590	2	Oberglatt/Rümlang, Glattaltläufe Ost	neu entdeckt, angesiedelt	2007	682710	258374	2146451122	5f9c2420-3402-11e2-a78a-003048cd3590	2	Oberglatt	Oberglatt, Ifang, Stelle 1	angesiedelt, vor Beginn Aktionsplan			682744	258374	5							Charlotte Salzmann	1	2008							2012-11-21 18:40:08	salzmann	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	e2ade8de-35df-11e1-9fe9-003048cd3590	2	Oberglatt/Rümlang, Glattaltläufe Ost	neu entdeckt, angesiedelt	2007	682710	258374	2146451121	f9d0646c-3401-11e2-a78a-003048cd3590	3	Oberglatt	Oberglatt, Ifang, Stelle 2	angesiedelt, vor Beginn Aktionsplan			682710	258374	5							Charlotte Salzmann	1	2008						1	2012-11-21 18:40:19	salzmann	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	6c1c2ee4-3401-11e2-a78a-003048cd3590	3	Oberglatt/Rümlang, Glattaltläufe West	angesiedelt, vor Beginn Aktionsplan	200	682676	257687	2146450863	7ccf67ee-35e0-11e1-9fe9-003048cd3590	1	Oberglatt	Glattholz	angesiedelt, vor Beginn Aktionsplan			682676	257687						1995 neugestaltete Fläche mit Oberbodenabtrag (ehemaliger Acker), Molinietum		Charlotte Salzmann	1	2007		Adrienne Frei	Naturschutz		einmalige Herbstmahd ab 1. Sept.	1	2012-11-21 18:33:52	salzmann	
189800	Gladiolus communis L.	kein Eintrag		noch keine Umsetzung	bf97a774-19e9-11e2-b690-003048cd3590	4	Dättlikon, Hangried Koch	neu entdeckt, autochthon	2012	689950	264728	2146451078	e15bede8-19e9-11e2-b690-003048cd3590	1		Koch	neu entdeckt, autochthon	0		689950	264728						Hangried, wüchsig, mit Platanthera chlorantha		Charlotte Salzmann	1	2012						1	2012-10-19 17:23:06	salzmann	
191300	Globularia punctata Lapeyr.	kein Eintrag			C9D4230B-8FB4-4E2A-BDF7-29B91C653FDF	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	12465	63CBB455-24D5-46EF-A5C8-6073199BEF4C	1	Eglisau	Bahnbord Südost	nur angesät	0		681100	271100								Hansruedi Schudel	1	1996						1	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			C1B8E8D1-3413-4550-BB44-2DE6A335F080	2	Eglisau, Chüehalden					12466	662F51A9-A314-4503-95C8-5422656A9157	1	Eglisau	Chuehalden	angesiedelt, nach Beginn Aktionsplan	0		682230	270730	200	430				Renaturierungsfläche neu gestaltet, sandig		Regula Langenauer	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			C1B8E8D1-3413-4550-BB44-2DE6A335F080	2	Eglisau, Chüehalden					12467	AADFCDD2-BB1D-48A2-8CEF-33B97EB2E264	1	Eglisau	Chuehalden	angesiedelt, nach Beginn Aktionsplan	0		682230	270730	200	430				Renaturierungsfläche neu gestaltet, sandig		Regula Langenauer	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			C9F6F245-4815-457B-A73F-FD6094083CC4	3	Eglisau, Eglisgrund	nur angesät	2001	682200	268500	12468	C6054D5A-9356-49CC-B9DE-96B9D1936E22	1	Eglisau	Eglisgrund, Frühschnittfläche	nur angesät	0		682200	268500									1	2008						1	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			C9F6F245-4815-457B-A73F-FD6094083CC4	3	Eglisau, Eglisgrund	nur angesät	2001	682200	268500	12469	5E1126E0-315A-49A2-9B87-0B8330659DD2	2	Eglisau	Eglisgrund, E4	nur angesät	0		682200	268400								Hansruedi Schudel	1	2001						0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			BA17910A-A88D-41E3-9798-26976D3FBB06	4	Eglisau, Förlibuck					12470	229C0C66-3EF1-474B-91B9-725374B7E15A	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			BA17910A-A88D-41E3-9798-26976D3FBB06	4	Eglisau, Förlibuck					12471	56F732AA-A4D9-446E-9700-6E09FAAD094E	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			BA17910A-A88D-41E3-9798-26976D3FBB06	4	Eglisau, Förlibuck					12472	89D10888-3249-4B02-BFB2-76D97B1FABC1	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			BA17910A-A88D-41E3-9798-26976D3FBB06	4	Eglisau, Förlibuck					12473	DE2B8BD8-EEE4-44F1-B535-C7CC7F16AA00	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			BA17910A-A88D-41E3-9798-26976D3FBB06	4	Eglisau, Förlibuck					12474	8BE89CE0-B040-4B35-8EEF-12C62E862BC0	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			916E53FE-F2CD-4ACB-B963-DD76260B3BF5	5	Eglisau, Geissbuck			682300	268500	12475	B34156FC-F89A-4014-B1C4-F43BA7958124	1	Eglisau	Geissbuck	angesiedelt, nach Beginn Aktionsplan	0		682300	268500								Hansruedi Schudel	1							1	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			53798BA7-1BF1-4A9C-99AD-0530162344A9	6	Hüntwangen, Gentner					12476	F7C1378A-79DF-4142-BD42-4807F6A7D984	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			53798BA7-1BF1-4A9C-99AD-0530162344A9	6	Hüntwangen, Gentner					12477	A8BFF5D0-EB31-4A6E-A1AF-5D164F7429E7	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			53798BA7-1BF1-4A9C-99AD-0530162344A9	6	Hüntwangen, Gentner					12478	B9E317B5-2625-4882-9B68-592C99AF2361	1	Hüntwangen	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			53798BA7-1BF1-4A9C-99AD-0530162344A9	6	Hüntwangen, Gentner					12479	77776D34-6220-4A76-8AF4-7C023D6C8133	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			53798BA7-1BF1-4A9C-99AD-0530162344A9	6	Hüntwangen, Gentner					12480	E836B163-E4B6-4A6A-A076-932504F90BB2	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			563E276C-98FF-46E8-8B80-050C2E70C034	7	Eglisau, Stampfi	nur angesät	2003	680575	270460	12481	279900CC-9FD9-44DE-BE86-9E073300B9D6	1	Eglisau	Stampfi	angesiedelt, nach Beginn Aktionsplan	0		680575	270460	20	380				trocken		Regula Langenauer	1			Hansruedi Schudel				1	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			F307831F-BE99-4F36-89F6-C2488A76143F	8	Embrach, Bilg			687473	263644	12482	B6FFEF17-6AF9-449D-963E-C0883EEC078E	1	Embrach	Bilg	angesiedelt, nach Beginn Aktionsplan	0		687473	263644	150	430				neugestaltete Fläche mit Feucht- und Trockenstandorten und Weihern		Isabelle Flöss	1							1	2011-01-11 15:08:05	sartori	
191300	Globularia punctata Lapeyr.	kein Eintrag			3D7174F2-23C0-47E4-8BEF-299BE7FCF8DF	9	Glattfelden, Berg West					12483	F215C82F-52B6-4D29-90E7-01AB2CE4F0E2	1	Glattfelden	Berg West	angesiedelt, nach Beginn Aktionsplan	0		680100	268730	20	430				neu gestaltete Fläche trocken, sandig, mittel nährstoffreich		Regula Langenauer	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			3D7174F2-23C0-47E4-8BEF-299BE7FCF8DF	9	Glattfelden, Berg West					12484	CDC17EA3-FB97-4EFF-ADE5-CB0A81498311	2	Glattfelden	Berg West	angesiedelt, nach Beginn Aktionsplan	0		680110	268750	20	435				neu gestaltete Fläche trocken, sandig		Regula Langenauer	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			722A3E13-C4D8-46CD-9D67-6B798FAF7272	10	Glattfelden, Nadelbändli			681670	267675	12485	F7E07D0F-3BF1-4DC5-8DD5-FBE865D9A42F	1	Glattfelden	Nadelbändli	angesiedelt, nach Beginn Aktionsplan	0		681670	267675	25	418				sandig, trocken, Moos an verschiedenen Stellen weggenommen		Regula Langenauer	1			Hansruedi Schudel				1	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			327FA740-16CA-4109-9D0E-80D9E7C45C6D	11	Glattfelden, Verteilstation Hundig					12486	A66CED40-2682-48D7-87B6-3F5C8A285BF8	1	Glattfelden	Verteilstation Hundig EGO	angesiedelt, nach Beginn Aktionsplan	0		681400	267300						Sandfläche		Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			327FA740-16CA-4109-9D0E-80D9E7C45C6D	11	Glattfelden, Verteilstation Hundig					12487	F5512FE5-4096-4FC5-8B69-3341E332BBDB	1	Glattfelden	Verteilstation Hundig EGO	angesiedelt, nach Beginn Aktionsplan	0		681400	267300						Sandfläche		Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			37AFC6D6-000F-4F8C-A796-C29B4B1455C6	12	Glattfelden, Zelgli					12488	887A0641-4A26-4A35-823F-61A7EBCAA6E3	1	Glattfelden	Zelgli	angesiedelt, nach Beginn Aktionsplan	0		681700	267700						Sandfläche		Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			37AFC6D6-000F-4F8C-A796-C29B4B1455C6	12	Glattfelden, Zelgli					12489	831A1194-0826-49FB-86A9-8F63266B5108	1	Glattfelden	Zelgli	angesiedelt, nach Beginn Aktionsplan	0		681700	267700						Sandfläche		Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
191300	Globularia punctata Lapeyr.	kein Eintrag			36D3789F-5344-4518-BDB9-650149C9446D	13	Glattfelden, Zweidler Hard			678025	268800	12490	09981AFA-597F-4984-AC13-15B49A976F42	1	Glattfelden	Zweidler Hard	angesiedelt, nach Beginn Aktionsplan	0		678025	268800	50	370				2001 neu gestaltete Fläche, sehr offen, SW-exponiert		Regula Langenauer	1							1	2010-03-27 00:00:00	KarinMarti	
